team_id,team_name,season,zone_1_perc_att,zone_2_perc_att,zone_3_perc_att,zone_4_perc_att,zone_5_perc_att,zone_6_perc_att,zone_7_perc_att,zone_8_perc_att,zone_9_perc_att,zone_10_perc_att,zone_11_perc_att,zone_12_perc_att,zone_13_perc_att,zone_14_perc_att,zone_15_perc_att
1610612737,Atlanta Hawks,2000-01,0.2727954409118176,0.15851829634073186,0.015446910617876425,0.01169766046790642,0.14202159568086384,0.14082183563287345,0.04454109178164367,0.03629274145170966,0.037492501499700064,0.01274745050989802,0.020995800839832032,0.04454109178164367,0.04019196160767846,0.019496100779844032,0.002399520095980804
1610612737,Atlanta Hawks,2018-19,0.3646996278575226,0.1291866028708134,0.007044125465178097,0.011695906432748536,0.0158160552897395,0.02086656034024455,0.01036682615629984,0.01594896331738437,0.0215311004784689,0.0487772461456672,0.05861244019138756,0.09237107921318448,0.0998139287612972,0.10047846889952153,0.0027910685805422647
1610612738,Boston Celtics,2000-01,0.3327679259830378,0.11087124132613724,0.007710100231303006,0.009252120277563608,0.0932922127987664,0.07740940632228219,0.04209714726291442,0.04117193523515806,0.03361603700848111,0.02868157286044718,0.03885890516576716,0.08342328450269854,0.06954510408635313,0.02868157286044718,0.0026214340786430233
1610612738,Boston Celtics,2018-19,0.2868112622928735,0.12272666037990032,0.010642597332614846,0.013336925771251515,0.038394180250572535,0.05065337464636939,0.026134985854775698,0.03206250841977637,0.038394180250572535,0.03960662804795904,0.041492657955004716,0.1073689882796713,0.11639498854910416,0.07503704701603127,0.0009430149535228344
1610612739,Cleveland Cavaliers,2000-01,0.3179730557256583,0.1595223515003062,0.009185548071034905,0.011635027556644213,0.14972443355786896,0.13135333741579913,0.04378444580526638,0.040263319044703004,0.03582363747703613,0.0209736680955297,0.014696876913655847,0.02510716472749541,0.023576240048989592,0.012400489895897121,0.003980404164115126
1610612739,Cleveland Cavaliers,2018-19,0.30818485523385303,0.15381403118040088,0.010161469933184857,0.017399777282850783,0.04106347438752784,0.045517817371937636,0.02296770601336303,0.03187639198218263,0.03688752783964365,0.041202672605790636,0.03173719376391982,0.09131403118040088,0.09785634743875278,0.06834632516703787,0.0016703786191536749
1610612740,New Orleans Pelicans,2018-19,0.36004231125214864,0.16924500859447308,0.011106703689012296,0.010181145048261273,0.0358323416633611,0.031601216448499274,0.019304508792807092,0.01692450085944731,0.023006743355811186,0.0362290096522544,0.03398122438185905,0.10101811450482613,0.08515139494909428,0.0646568821896073,0.0017188946185376173
1610612741,Chicago Bulls,2000-01,0.28466697863047885,0.1338324754328498,0.011854624863515831,0.012634534394010294,0.14537513648416786,0.12072999532054282,0.04757448136016222,0.0520979566370301,0.043362969895492126,0.010294805802526908,0.010138823896428015,0.04648260801746997,0.05303384807362346,0.025892996412416158,0.0020277647792856027
1610612741,Chicago Bulls,2018-19,0.3473976405274115,0.17432338653712698,0.008049965301873699,0.011103400416377515,0.03608605135322693,0.032199861207494795,0.024705065926439968,0.023039555863983343,0.04913254684247051,0.0395558639833449,0.02789729354614851,0.07702984038861901,0.07786259541984733,0.06967383761276891,0.0019430950728660653
1610612742,Dallas Mavericks,2000-01,0.27069684335914235,0.14889815366289458,0.014294222751637881,0.013251935675997618,0.12418106015485407,0.09886837403216198,0.040500297796307316,0.045711733174508634,0.041542584871947584,0.015634306134603933,0.03335318642048839,0.052858844550327584,0.06625967837998809,0.031417510422870755,0.0025312686122692077
1610612742,Dallas Mavericks,2018-19,0.3037068239258635,0.13310867733782644,0.008845829823083403,0.009407469811850604,0.029626509407469814,0.03341757933164841,0.01614714967705701,0.01797247964055041,0.026677899466442008,0.041280539174389216,0.044509969109800616,0.12327997753440045,0.11611906767761865,0.09196854816062904,0.003931479921370404
1610612743,Denver Nuggets,2000-01,0.30522029954922203,0.107895884833503,0.011342155009451795,0.011487567253162715,0.15457321506470845,0.1109495419514323,0.02588337938054384,0.0369347099025738,0.02573796713683292,0.031554456885269734,0.032717754834957105,0.05380253017304057,0.06572633415733604,0.025447142649411083,0.0007270612185546024
1610612743,Denver Nuggets,2018-19,0.32191224268689056,0.17659804983748645,0.010969664138678224,0.01056338028169014,0.03819068255687974,0.03060671722643554,0.018011917659804984,0.018689057421451792,0.0276273022751896,0.0390032502708559,0.03128385698808234,0.10211267605633803,0.08626760563380281,0.08572589382448538,0.002437703141928494
1610612744,Golden State Warriors,2000-01,0.2754006968641115,0.16975609756097562,0.010313588850174216,0.011986062717770037,0.1289198606271777,0.11094076655052264,0.05923344947735192,0.06118466898954704,0.03818815331010453,0.016445993031358887,0.011289198606271778,0.03958188153310105,0.03693379790940767,0.027874564459930317,0.001951219512195122
1610612744,Golden State Warriors,2018-19,0.27686455644613506,0.1077299279989132,0.007335959788072274,0.006656704252139655,0.0449667164787393,0.058687678304578175,0.02554000815106643,0.05121586740931939,0.0374949055834805,0.0426572476565684,0.036543947833174835,0.1130281211791876,0.12253769868224425,0.06615948919983697,0.002581171036543948
1610612745,Houston Rockets,2000-01,0.3193717277486911,0.11610717585463505,0.009701262704034493,0.011857098860486606,0.10117031105635972,0.08099784416384355,0.05097012627040345,0.05127810286418232,0.041422851863258385,0.03264551894056052,0.023406221127194333,0.07083461656914075,0.05605174006775485,0.03095164767477672,0.0032337542346781646
1610612745,Houston Rockets,2018-19,0.3023872679045093,0.11447717436828145,0.003490157755130532,0.005584252408208851,0.012424961608264694,0.01759039508585788,0.0054446460980036296,0.006701102889850622,0.0131229931592908,0.053608823118804966,0.07692307692307693,0.13653497138070642,0.16292056400949326,0.08739355018846852,0.0013960631020522127
1610612746,LA Clippers,2018-19,0.3549735302312622,0.16648091390359432,0.011284480356645305,0.012120367790470885,0.04040122596823628,0.027027027027027032,0.032042351629980495,0.02340484814711619,0.03817219281136807,0.03747561994984675,0.02772359988854834,0.09361939258846476,0.08052382279186403,0.052242964614098636,0.0025076623014767345
1610612746,Los Angeles Clippers,2000-01,0.2887411073306527,0.1865140736158367,0.015465511908444168,0.017012063099288585,0.10733065264460254,0.11258892669347356,0.036498608103928236,0.040674296319208166,0.03108567893597278,0.012836374884008659,0.013300340241261985,0.05583049798948345,0.05150015465511908,0.029693782864212807,0.00092793071450665
1610612747,Los Angeles Lakers,2000-01,0.2994764397905759,0.16155572176514585,0.010770381451009723,0.016005983545250558,0.09409124906507106,0.08735976065818997,0.04338070306656694,0.059237097980553474,0.037546746447270005,0.014809274495138369,0.018997756170531042,0.060882572924457735,0.05908750934928945,0.0344053851907255,0.0023934181002243826
1610612747,Los Angeles Lakers,2018-19,0.3956902356902357,0.12606060606060607,0.006464646464646465,0.006868686868686869,0.021414141414141413,0.0268013468013468,0.01925925925925926,0.0232996632996633,0.032323232323232316,0.03838383838383838,0.03784511784511785,0.11043771043771043,0.09831649831649833,0.055218855218855216,0.0016161616161616162
1610612748,Miami Heat,2000-01,0.26558005752636626,0.13215084691594758,0.006711409395973154,0.010866091403004154,0.12032598274209012,0.1153723234260147,0.04106743368488335,0.05353147970597635,0.033716842441674666,0.024928092042186004,0.02317034196228827,0.06311920741450942,0.07238734419942472,0.03387663790348354,0.003195909236177693
1610612748,Miami Heat,2018-19,0.3318093654752009,0.15946245497367692,0.00914380714879468,0.007481296758104737,0.03906899418121363,0.028955389304516486,0.0170407315045719,0.012191742865059571,0.02715433638126905,0.05610972568578554,0.04474923801607093,0.10986422831809366,0.09559434746467166,0.05860349127182045,0.002770850651149903
1610612749,Milwaukee Bucks,2000-01,0.2359517505148573,0.1120917917034422,0.016916740217711092,0.010150044130626656,0.1912327155045601,0.11062077081494558,0.03927625772285966,0.033686378346572524,0.032215357458075904,0.037511032656663716,0.025448661370991468,0.06384230656075318,0.06354810238305382,0.024566048837893498,0.0029420417769932326
1610612749,Milwaukee Bucks,2018-19,0.3738455360728149,0.10119127292196492,0.007227948065854637,0.00682639539552938,0.023691607549190204,0.019408379065720783,0.0139204925712756,0.012180430999866149,0.02262080042832285,0.041359925043501534,0.04350153928523625,0.12100120465801098,0.11404095837237314,0.09771114977914604,0.0014723597911926113
1610612750,Minnesota Timberwolves,2000-01,0.24799883568621744,0.13549701644593218,0.010769902488720713,0.009460049483335758,0.17828554795517393,0.11934216271285113,0.05952554213360501,0.05792461068257895,0.04977441420462815,0.01586377528743996,0.01993887352641537,0.035220491922573136,0.03667588415077863,0.02197642264590307,0.0017464706738466015
1610612750,Minnesota Timberwolves,2018-19,0.3220633435787786,0.1559534945877322,0.011359080582654016,0.007750902044634505,0.04677268475210477,0.03982360016036349,0.03407724174796205,0.028464519577709475,0.03982360016036349,0.037418147801683815,0.034745422958706404,0.08726446612321262,0.07884538286783375,0.07336629693973007,0.002271816116530803
1610612751,Brooklyn Nets,2018-19,0.3435716227235662,0.14514813808100027,0.009377548246806198,0.008562109268823049,0.02025006795324816,0.02215275890187551,0.013998369122044031,0.012367491166077738,0.022560478390867084,0.038461538461538464,0.04131557488447948,0.11117151399836912,0.11755911932590378,0.09105735254145148,0.002446316933949443
1610612751,New Jersey Nets,2000-01,0.3299236641221374,0.1132824427480916,0.013129770992366412,0.011297709923664122,0.1316030534351145,0.09923664122137403,0.04854961832061069,0.047938931297709916,0.03969465648854962,0.020763358778625958,0.015267175572519085,0.05221374045801527,0.04229007633587786,0.03236641221374046,0.002442748091603053
1610612752,New York Knicks,2000-01,0.2842852533075186,0.1264924169086802,0.010164569215876091,0.010971281058405936,0.1732817037754114,0.11245563084866086,0.03662471765085512,0.036302032913843166,0.02968699580509842,0.02000645369474024,0.022749273959341725,0.05033881897386254,0.052274927395934166,0.03259115843820587,0.0017747660535656663
1610612752,New York Knicks,2018-19,0.3391796713161165,0.12567324955116696,0.008009943377986465,0.008148045850020715,0.03355890070432261,0.03438751553652812,0.028587211711089636,0.0346637204805966,0.05441237398149427,0.028587211711089636,0.03148736362380886,0.10191962436127606,0.0963955254799061,0.07360861759425494,0.0013810247203424944
1610612753,Orlando Magic,2000-01,0.3085988651243998,0.09413647606576456,0.0085843154372181,0.005674378000872981,0.12861923468645425,0.10490324458024153,0.04903244580241525,0.05485232067510549,0.04990542703331878,0.015568165284446385,0.017023134002618942,0.06401862359959261,0.06270915175323731,0.03360977738978612,0.0027644405645278628
1610612753,Orlando Magic,2018-19,0.2863008074449158,0.1406870124538114,0.008348159299302039,0.008621869440262761,0.03941426029834405,0.03435062269057069,0.034487477761051044,0.03831941973450116,0.049404680443410426,0.04557273846996032,0.02696044888463117,0.1167373751197482,0.08621869440262762,0.08142876693581498,0.0031476666210483104
1610612754,Indiana Pacers,2000-01,0.2615456383144146,0.14492302907790391,0.004664904369460426,0.013061732234489191,0.11864406779661014,0.15953972943554656,0.03902969989115223,0.04509407557145079,0.033276317835484376,0.036386254081791324,0.025656974032032345,0.04276162338672057,0.044938578759135435,0.02783392940444721,0.0026434458093609076
1610612754,Indiana Pacers,2018-19,0.348843728100911,0.1345480028030834,0.00728801681850035,0.0064470918009810795,0.03251576734407849,0.03868255080588647,0.03237561317449194,0.044148563419761734,0.06391030133146461,0.040084092501751926,0.03055360896986685,0.07764540995094604,0.07680448493342677,0.0644709180098108,0.0016818500350385425
1610612755,Philadelphia 76ers,2000-01,0.3033759827347002,0.1737320795437028,0.016186218591028208,0.012332357021735778,0.14320949591490673,0.13195622013257285,0.03406813627254509,0.032064128256513016,0.029443502389394176,0.016648681979343303,0.013719747186681057,0.04717126560813936,0.027131185447818715,0.0169569909048867,0.002004008016032064
1610612755,Philadelphia 76ers,2018-19,0.3264205723766072,0.14102032351721278,0.008710078805474907,0.011613438407299876,0.03912622701506982,0.04175307617862575,0.020600027651043826,0.024747684225079496,0.04465643578045071,0.025853725978155682,0.03871146135766625,0.08710078805474906,0.09926724733858704,0.08862159546522881,0.0017973178487487905
1610612756,Phoenix Suns,2000-01,0.273790143554832,0.14503477874796508,0.011395589758768684,0.014059493858221105,0.12490750332988013,0.1213556311972769,0.050466183217404176,0.05623797543288442,0.046914311084800944,0.02338315820630457,0.02145922746781116,0.03551872132603226,0.046470327068225535,0.0264910463223324,0.002515909427260618
1610612756,Phoenix Suns,2018-19,0.3327749860413177,0.14824120603015076,0.010748185371300949,0.01423785594639866,0.03699050809603573,0.0330820770519263,0.02498604131769961,0.024567280848687884,0.03978224455611391,0.04089893914014517,0.0413176996091569,0.0977107761027359,0.08891680625348967,0.06365159128978225,0.0020938023450586267
1610612757,Portland Trail Blazers,2000-01,0.3197755960729313,0.1165653732273648,0.0127785569580801,0.008259311204612747,0.11999376655758145,0.10098176718092566,0.054075112981143834,0.05189340813464236,0.05142589995324919,0.017453638772011844,0.01979117967897772,0.04893252298581892,0.043478260869565216,0.03241390057659342,0.0021817048465014805
1610612757,Portland Trail Blazers,2018-19,0.3605762757506396,0.1164669449306584,0.008482563619227144,0.00713612494950855,0.03460347381176787,0.03743099501817692,0.03083344553655581,0.024909115389793998,0.040662447825501546,0.028409855931062336,0.02639019792648445,0.10542614783896594,0.100578968627979,0.0770162919079036,0.0010771509357748754
1610612758,Sacramento Kings,2000-01,0.3255847323862821,0.14047926531783614,0.008179078777442962,0.007892093557181805,0.09226574831396184,0.080642846893385,0.05194432486726933,0.048500502224135454,0.05050939876596355,0.023963265891806567,0.02798105897546276,0.04835700961400488,0.05883197015353709,0.0317118668388578,0.0031568374228727217
1610612758,Sacramento Kings,2018-19,0.3226397800183318,0.17009296844310592,0.011915673693858844,0.010213434594736151,0.034830430797433545,0.032735367290821,0.02789053293177949,0.025926410894330242,0.0425559774780673,0.03627078695822967,0.0319497184758413,0.10383658504648424,0.08812360874689014,0.058792719654314526,0.0022260049757758284
1610612759,San Antonio Spurs,2000-01,0.28169913765570104,0.14324496965825614,0.01564995209198339,0.008623442989460236,0.12743532417757905,0.12599808367933568,0.034972852123922066,0.04279782816991377,0.04487384222293197,0.0237943149153625,0.03784733312040881,0.03880549345257106,0.051900351325455125,0.0198019801980198,0.002555094219099329
1610612759,San Antonio Spurs,2018-19,0.2426876379690949,0.16445916114790288,0.015038631346578369,0.010899558498896249,0.08236754966887418,0.053945916114790285,0.04014900662251655,0.03932119205298013,0.06553532008830022,0.02814569536423841,0.030491169977924944,0.0836092715231788,0.08181567328918322,0.05932671081677704,0.002207505518763797
1610612760,Oklahoma City Thunder,2018-19,0.3614066960809759,0.12496755774720995,0.008694523747729044,0.007396833636127692,0.03698416818063846,0.035297171035556706,0.023617960031144563,0.021801193874902675,0.033091097845834416,0.043861925772125616,0.04970153127433169,0.09278484297949648,0.0965481443031404,0.060991435245263424,0.0028549182455229693
1610612760,Seattle SuperSonics,2000-01,0.3550909911264852,0.1704015641449842,0.011279891713039556,0.006015942246954429,0.12122123627613175,0.06557377049180327,0.0329372838020755,0.028425327116859682,0.03338847947059708,0.02271018198225297,0.019551812302601897,0.05158670476763423,0.04526996540833208,0.03489246503233569,0.001654384117912468
1610612761,Toronto Raptors,2000-01,0.2751004016064257,0.09165232358003443,0.010327022375215149,0.00889271371199082,0.15705679862306368,0.14271371199082042,0.04876649454962708,0.06181870338496845,0.03671830177854274,0.019076305220883532,0.019650028686173264,0.04847963281698221,0.05493402180149168,0.02208835341365462,0.0027251864601262193
1610612761,Toronto Raptors,2018-19,0.3215605749486653,0.1430527036276523,0.0054757015742642025,0.006844626967830253,0.03381245722108145,0.03750855578370979,0.017385352498288844,0.025325119780971937,0.030116358658453118,0.05516769336071184,0.05311430527036277,0.09158110882956877,0.09705681040383303,0.07980835044490077,0.002190280629705681
1610612762,Utah Jazz,2000-01,0.36492288122117983,0.11210049292415328,0.010653522022579106,0.010176498648433771,0.10176498648433774,0.09922086182222928,0.045476228335188426,0.07218953728732708,0.0499284464938782,0.01669581809508666,0.020830020671012882,0.03227858165050088,0.03784385434886309,0.024646207664175544,0.0012720623310542214
1610612762,Utah Jazz,2018-19,0.3592205591640779,0.1229878565377012,0.012425868398757414,0.0090369951990963,0.02499293984750071,0.02259248799774076,0.018921208698107882,0.013555492798644452,0.02216887884778311,0.059870093194012985,0.05845806269415419,0.1119740186388026,0.10279582038972042,0.058175656594182425,0.002824060999717594
1610612763,Memphis Grizzlies,2018-19,0.3128249566724437,0.17663200462160605,0.01097631426920855,0.010109763142692086,0.03162911611785095,0.027151935297515885,0.03018486424032352,0.02224147891392259,0.036250722125938765,0.04303870595031774,0.04015020219526285,0.09647602541883303,0.09055459272097054,0.0694685153090699,0.002310803004043905
1610612763,Vancouver Grizzlies,2000-01,0.2515675179691084,0.13595350971096498,0.008105214864658204,0.00963450068817862,0.13350665239333231,0.12173115155222512,0.07340571952897998,0.06942957638782689,0.051995717999694144,0.017128001223428658,0.02248050160575012,0.04129071723505123,0.04037314574093898,0.02293928735280624,0.0004587857470561248
1610612764,Washington Wizards,2000-01,0.2910274291027429,0.16720905005423833,0.016581434991476834,0.013172167983883465,0.1515574151557415,0.13048194638152796,0.02913373624670696,0.037656903765690385,0.03176816984348365,0.013792034712536805,0.016271501627150162,0.037656903765690385,0.03982643731597706,0.022935068960173558,0.0009298000929800092
1610612764,Washington Wizards,2018-19,0.34154595911736835,0.11506700961147966,0.006904020576688778,0.005821036956816028,0.034384729930959784,0.03898741031541898,0.021118180587518614,0.03032354135643698,0.03614457831325301,0.04101800460268038,0.04386083660484635,0.11411939894409096,0.11032895627453634,0.058481115473128474,0.0018952213347773112
1610612765,Detroit Pistons,2000-01,0.30702136938508506,0.0908562291030673,0.009158307893589184,0.007413868294810292,0.1628143625526966,0.15002180549498473,0.0396860008722198,0.04419246983573194,0.027184183747637737,0.0264573339148132,0.01991568541939236,0.05422299752871057,0.04506468963512138,0.01497310655618549,0.001017589765954354
1610612765,Detroit Pistons,2018-19,0.31555678364189005,0.14907432992539374,0.009671179883945842,0.009671179883945842,0.02956617850234872,0.025145067698259187,0.01713180436584692,0.021138436032053055,0.029013539651837526,0.05664548217739707,0.04821773970710142,0.11840287372202266,0.1038961038961039,0.062448190107764576,0.004421110804089527
1610612766,Charlotte Hornets,2000-01,0.2805722196585141,0.11075219197046607,0.009690816797415779,0.010613751730503,0.15336102138132596,0.1222888786340563,0.060298415628364875,0.06399015536071373,0.03722504230118443,0.015074603907091215,0.013228734040916785,0.04906937394247039,0.044147054299338566,0.02784187048146439,0.0018458698661744347
1610612766,Charlotte Hornets,2018-19,0.3292583537082315,0.13950013583265414,0.008149959250203748,0.011138277641945124,0.025536538983971745,0.027709861450692742,0.025536538983971745,0.02404237978810106,0.031513175767454486,0.042243955446889435,0.035316490084216244,0.10431947840260798,0.10581363759847867,0.08489540885628905,0.005025808204292312
